K_mean: -0.0002106931060552597,0.0005975241074338555,0.000464846205431968,0.00011685698700603098,-2.9150087357265875e-05,0.0004003509820904583,-0.00017214409308508039,7.988419383764267e-05,-0.0001937517517944798,2.675742143765092e-05,0.0004368931404314935,-6.200115603860468e-05
K_var: 0.02259405516088009,0.013728536665439606,0.01101160142570734,0.006942890118807554,0.08125827461481094,0.01180338766425848,0.011075971648097038,0.008322451263666153,0.011283659376204014,0.005408917553722858,0.005985188763588667,0.004733135458081961
Q_mean: -0.0006840244750492275,-0.0032295281998813152,-0.0034231035970151424,-0.00400749035179615,0.001821409910917282,-0.001794804586097598,0.004206404555588961,0.004283303860574961,0.002815201412886381,-0.0007046423852443695,-0.00019725608581211418,-0.00011676354915834963
Q_var: 0.019175667315721512,0.012204598635435104,0.009099103510379791,0.006898888852447271,0.09757265448570251,0.009616481140255928,0.009384172968566418,0.008179637603461742,0.009453434497117996,0.00504675367847085,0.005212681367993355,0.003881943877786398
V_mean: 7.890958659118041e-05,0.00020190153736621141,5.9032347053289413e-05,3.852993904729374e-05,-0.0002225651842309162,-1.0035985724243801e-05,-0.00020924587443005294,0.00015114370035007596,-2.4689215933904052e-05,-0.001267592771910131,-8.405924018006772e-05,-0.00016173643234651536
V_var: 0.003202480496838689,0.003230423666536808,0.002384431194514036,0.0019315386889502406,0.003933575935661793,0.0022510928101837635,0.0022483826614916325,0.0024737324565649033,0.002339213853701949,0.0024179609026759863,0.0011603980092331767,0.0017504385905340314
KxQ_mean: 0.22678670287132263,0.12462164461612701,0.06717734038829803,0.029852598905563354,1.0424315929412842,0.09270837157964706,0.09070546925067902,0.03577335178852081,0.11512548476457596,0.04147773236036301,-0.0027674250304698944,0.0007691248320043087
KxQ_var: 4.888828277587891,2.1330199241638184,1.4418443441390991,1.322821021080017,169.45684814453125,1.5263859033584595,1.474280834197998,1.8138402700424194,1.4754687547683716,1.0219330787658691,0.25655296444892883,0.2878948450088501
KxQxV_mean: 0.0060903942212462425,0.0029945927672088146,-0.001320387702435255,-0.0066643692553043365,-0.036520831286907196,-0.003235509153455496,-0.003041396848857403,-0.0045904433354735374,-0.0026111432816833258,-0.002681704703718424,-0.0006266121054068208,-0.00045971665531396866
KxQxV_var: 1.0447306632995605,0.4413154423236847,0.22744882106781006,0.15512768924236298,42.238521575927734,0.21750852465629578,0.1977786272764206,0.2615065276622772,0.2294100522994995,0.15971139073371887,0.020826591178774834,0.03218727558851242
